"Item ID","Item Name","Category Name","Category ID","Unit (UOM)","Unit ID","Opening Quantity","Opening Stock (Text)","Min Quantity","Model","Grade","Height","Width","Length","Thickness","Type","Classification","Placement / Warehouse","Composition","Outer Diameter","Inner Diameter","No of Coil","Is Deleted","Created At","Updated At"
"2933","Chute structure","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","125","125","6000","8","","FINISH","","","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2934","Chute structure column","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","100","100","6000","6","","FINISH","","","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2935","Side clamp","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","1500","6300","6","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2936","Spring","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","0","25","","FINISH","","","175","125","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2937","Flat 1","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","50","6000","12","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2938","Flat 2","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","40","6000","12","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2939","HEX BOLT WITH NUT, WASHER, NYLONE NUT","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","150","0","","FINISH","","","24","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2940","HEX BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","65","0","","FINISH","","","15.8","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2941","HEX BOLT WITH WASHER","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","50","0","","FINISH","","","12","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2942","TEE BOLT WITH NUT WASHER","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","150","0","","FINISH","","","18","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2943","ANGLE","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","65","65","6000","8","","FINISH","","","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2944","RUBBER BEAD","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","78000","0","","FINISH","","","0","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2945","SHAFT","Raw Material","1","Nos","","0","","0","KVS 16X05 4D","","0","0","2100","0","","FINISH","","ROUND BAR EN8 ","160","0","0","No","2026-06-05 11:10:38","2026-06-05 11:10:38"
"2946","Body Plate","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","2000","6300","8","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2947","Extra supporting plate","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","1500","6300","8","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2948","Column","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","75","150","6000","8","","FINISH","","MS CHANNEL","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2949","Column Flat","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","75","6000","8","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2950","Base Frame","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","125","125","6000","8","","FINISH","","MS SQ. PIPE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2951","Deck 1-2","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","50","100","6000","6","","FINISH","","MS CHANNEL","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2952","Deck 3-4","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","40","75","6000","5","","FINISH","","MS CHANNEL","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2953","Bearing 22322 C4","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2954","Accelerator pipe","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","1500","8","","FINISH","","MS PIPE","220","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2955","Flange","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","50","","FINISH","","MS CIRCLE","410","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2956","Bearing Housing","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","SG IRON","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2957","Cover","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2958","Laybrinth","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","CAST IRON","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2959","Counter weight","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2960","Pulley C2","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","360","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2961","Wire mesh 1st Deck","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2962","Wire mesh 2nd Deck","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2963","Wire mesh 3rd Deck","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2964","Wire mesh 4th Deck","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2965","Half OR 5th Deck ","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2966","Doom 1","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","1500","6300","5","","FINISH","","MS PLATE","840","560","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2967","Doom 2","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","1500","6300","8","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2968","Chute 1","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","1500","6300","5","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2969","Chute 2","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","1500","6300","8","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2970","Chute structure","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","125","125","6000","8","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2971","Chute structure column","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","100","100","6000","6","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2972","Side clamp","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","1500","6300","6","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2973","Spring","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","0","25","","FINISH","","","175","125","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2974","Flat 1","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","50","6000","12","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2975","Flat 2","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","40","6000","12","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2976","HEX BOLT WITH NUT, WASHER, NYLONE NUT","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","150","0","","FINISH","","","20","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2977","HEX BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","65","0","","FINISH","","","15.8","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2978","HEX BOLT WITH WASHER","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","50","0","","FINISH","","","12","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2979","TEE BOLT WITH NUT WASHER","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","150","0","","FINISH","","","18","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2980","ANGLE","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","65","65","6000","8","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2981","RUBBER BEAD","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","69000","0","","FINISH","","","0","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2982","SHAFT","Raw Material","1","Nos","","0","","0","KVS 14X05 4D","","0","0","2100","0","","FINISH","","ROUND BAR EN8 ","145","0","0","No","2026-06-05 11:11:34","2026-06-05 11:11:34"
"2983","Body Plate","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","2000","6300","6","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2984","Column","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","65","125","6000","6","","FINISH","","MS CHANNEL","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2985","Column Flat","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","75","6000","8","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2986","Base Frame","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","125","125","6000","8","","FINISH","","MS SQ. PIPE","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2987","Deck 1-2","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","50","100","6000","6","","FINISH","","MS CHANNEL","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2988","Deck 3-4","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","40","75","6000","5","","FINISH","","MS CHANNEL","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2989","Bearing 22319 C4","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2990","Accelerator pipe","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","1500","8","","FINISH","","MS PIPE","220","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2991","Flange","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","40","","FINISH","","MS CIRCLE","360","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2992","Bearing Housing","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","SG IRON","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2993","Cover","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2994","Laybrinth","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","CAST IRON","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2995","Counter weight","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2996","Pulley C2","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","300","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2997","Wire mesh 1st Deck","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2998","Wire mesh 2nd Deck","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"2999","Wire mesh 3rd Deck","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3000","Wire mesh 4th Deck","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3001","Half OR 5th Deck ","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3002","Doom 1","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","1500","6300","5","","FINISH","","MS PLATE","840","560","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3003","Doom 2","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","1500","6300","8","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3004","Chute 1","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","1500","6300","5","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3005","Chute 2","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","1500","6300","8","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3006","Chute structure","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","125","125","6000","8","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3007","Chute structure column","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","100","100","6000","6","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3008","Side clamp","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","1500","6300","6","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3009","Spring","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","0","17","","FINISH","","","116","82","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3010","Flat 1","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","50","6000","12","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3011","Flat 2","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","40","6000","12","","FINISH","","MS FLAT","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3012","HEX BOLT WITH NUT, WASHER, NYLONE NUT","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","150","0","","FINISH","","","20","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3013","HEX BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","65","0","","FINISH","","","15.8","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3014","HEX BOLT WITH WASHER","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","50","0","","FINISH","","","12","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3015","TEE BOLT WITH NUT WASHER","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","150","0","","FINISH","","","18","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3016","ANGLE","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","65","65","6000","8","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3017","RUBBER BEAD","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","50000","0","","FINISH","","","0","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3018","SHAFT","Raw Material","1","Nos","","0","","0","KVS 12X04 4D","","0","0","1770","0","","FINISH","","ROUND BAR EN8 ","125","0","0","No","2026-06-05 11:12:21","2026-06-05 11:12:21"
"3019","Bearing","Raw Material","1","Nos","","0","","4","23240","B (50-150kg)","0","0","0","0","","FINISH","Store MHEL","","","","0","No","2026-06-05 11:47:43","2026-06-05 11:47:43"
"3020","Pedestal","Raw Material","1","Nos","","0","","0","STG 24X18","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3021","Body ","Raw Material","1","Nos","","0","","0","STG 24X15","","0","1830","1600","50","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3022","Body Block","Raw Material","1","Nos","","0","","0","STG 24X15","","0","2500","700","40","","FINISH","","MS PLATE","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3023","Swing Jaw ","Raw Material","1","Nos","","0","","0","STG 24X18","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3024","Holder","Raw Material","1","Nos","","0","","0","STG 24X18","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3025","Eccentric Shaft","Raw Material","1","Nos","","0","","0","STG 24X18","","0","0","1510","0","","FINISH","","ROUND BAR En8","200","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3026","Swing Jaw Bearing","Raw Material","1","Nos","","0","","0","23238 C3","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3027","Pedestal Bearing","Raw Material","1","Nos","","0","","0","22330 C3","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3028","Inner ring","Raw Material","1","Nos","","0","","0","STG 24X18","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
"3029","Pedestal inside labyrinth","Raw Material","1","Nos","","0","","0","STG 24X18","","0","0","0","0","","FINISH","","CAST IRON","0","0","0","No","2026-06-05 15:32:25","2026-06-05 15:32:25"
